INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,40,"Diseases of white blood cells",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",10,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",65,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",35,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",30,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",25,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",*,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RQX,"HOMERTON HEALTHCARE NHS FOUNDATION TRUST",*,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",105,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",45,0,*,,,,,,
I00699,40,"Diseases of white blood cells",R1F,"ISLE OF WIGHT NHS TRUST",15,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",95,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",30,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",45,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",65,*,*,,,,,,
I00699,40,"Diseases of white blood cells",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,40,"Diseases of white blood cells",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",25,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",55,*,*,,,,,,
I00699,40,"Diseases of white blood cells",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",205,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RPA,"MEDWAY NHS FOUNDATION TRUST",40,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RAJ,"MID AND SOUTH ESSEX NHS FOUNDATION TRUST",155,10,*,,,,,,
I00699,40,"Diseases of white blood cells",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",15,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",20,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",25,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",155,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RVJ,"NORTH BRISTOL NHS TRUST",15,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",15,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",40,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",60,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",90,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RM3,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",180,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",110,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RHU,"PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST",65,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",35,0,*,,,,,,
I00699,40,"Diseases of white blood cells",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",20,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",45,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",30,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RNZ,"SALISBURY NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",15,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RH5,"SOMERSET NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,40,"Diseases of white blood cells",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",30,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",10,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",55,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",15,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RWJ,"STOCKPORT NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",60,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",15,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",155,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",30,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",35,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",75,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",50,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",40,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",90,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",60,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",130,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",10,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",45,*,*,,,,,,
I00699,40,"Diseases of white blood cells",R0D,"UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",80,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",110,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",35,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",35,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",80,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",35,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RYR,"UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST",105,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RBK,"WALSALL HEALTHCARE NHS TRUST",15,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RWG,"WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST",60,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,40,"Diseases of white blood cells",RKE,"WHITTINGTON HEALTH NHS TRUST",15,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",25,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",35,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",*,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RLQ,"WYE VALLEY NHS TRUST",15,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",35,0,*,,,,,,
I00699,40,"Diseases of white blood cells",RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,41,"Hematologic conditions",RCF,"AIREDALE NHS FOUNDATION TRUST",50,0,*,,,,,,
I00699,41,"Hematologic conditions",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",125,*,*,,,,,,
I00699,41,"Hematologic conditions",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",385,*,*,,,,,,
I00699,41,"Hematologic conditions",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",80,0,*,,,,,,
I00699,41,"Hematologic conditions",R1H,"BARTS HEALTH NHS TRUST",1180,*,*,,,,,,
I00699,41,"Hematologic conditions",RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",265,*,*,,,,,,
I00699,41,"Hematologic conditions",RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",80,0,*,,,,,,
I00699,41,"Hematologic conditions",RMC,"BOLTON NHS FOUNDATION TRUST",95,*,*,,,,,,
I00699,41,"Hematologic conditions",RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",140,*,*,,,,,,
I00699,41,"Hematologic conditions",RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",85,*,*,,,,,,
I00699,41,"Hematologic conditions",RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",115,0,*,,,,,,
I00699,41,"Hematologic conditions",RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",110,*,*,,,,,,
I00699,41,"Hematologic conditions",RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",250,*,*,,,,,,
I00699,41,"Hematologic conditions",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,41,"Hematologic conditions",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",110,*,*,,,,,,
I00699,41,"Hematologic conditions",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",100,*,*,,,,,,
I00699,41,"Hematologic conditions",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",320,0,*,,,,,,
I00699,41,"Hematologic conditions",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",215,0,*,,,,,,
I00699,41,"Hematologic conditions",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",80,*,*,,,,,,
I00699,41,"Hematologic conditions",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",35,0,*,,,,,,
I00699,41,"Hematologic conditions",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",135,*,*,,,,,,
I00699,41,"Hematologic conditions",RJN,"EAST CHESHIRE NHS TRUST",50,*,*,,,,,,
I00699,41,"Hematologic conditions",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",160,*,*,,,,,,
I00699,41,"Hematologic conditions",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",180,*,*,,,,,,
I00699,41,"Hematologic conditions",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",215,*,*,,,,,,
I00699,41,"Hematologic conditions",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",110,*,*,,,,,,
I00699,41,"Hematologic conditions",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",70,*,*,,,,,,
I00699,41,"Hematologic conditions",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",205,*,*,,,,,,
I00699,41,"Hematologic conditions",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",45,0,*,,,,,,
I00699,41,"Hematologic conditions",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",30,*,*,,,,,,
I00699,41,"Hematologic conditions",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",180,*,*,,,,,,
I00699,41,"Hematologic conditions",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",85,0,*,,,,,,
I00699,41,"Hematologic conditions",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1285,*,*,,,,,,
I00699,41,"Hematologic conditions",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",95,*,*,,,,,,
I00699,41,"Hematologic conditions",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,41,"Hematologic conditions",RQX,"HOMERTON HEALTHCARE NHS FOUNDATION TRUST",1955,0,*,,,,,,
I00699,41,"Hematologic conditions",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",195,*,*,,,,,,
I00699,41,"Hematologic conditions",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",850,*,*,,,,,,
I00699,41,"Hematologic conditions",R1F,"ISLE OF WIGHT NHS TRUST",35,0,*,,,,,,
I00699,41,"Hematologic conditions",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",50,0,*,,,,,,
I00699,41,"Hematologic conditions",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",70,0,*,,,,,,
I00699,41,"Hematologic conditions",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",595,*,*,,,,,,
I00699,41,"Hematologic conditions",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",140,*,*,,,,,,
I00699,41,"Hematologic conditions",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",90,*,*,,,,,,
I00699,41,"Hematologic conditions",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",285,*,*,,,,,,
I00699,41,"Hematologic conditions",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",785,*,*,,,,,,
I00699,41,"Hematologic conditions",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",295,0,*,,,,,,
I00699,41,"Hematologic conditions",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",490,*,*,,,,,,
I00699,41,"Hematologic conditions",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",130,*,*,,,,,,
I00699,41,"Hematologic conditions",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",570,*,*,,,,,,
I00699,41,"Hematologic conditions",RPA,"MEDWAY NHS FOUNDATION TRUST",140,*,*,,,,,,
I00699,41,"Hematologic conditions",RAJ,"MID AND SOUTH ESSEX NHS FOUNDATION TRUST",345,*,*,,,,,,
I00699,41,"Hematologic conditions",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",85,0,*,,,,,,
I00699,41,"Hematologic conditions",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",85,0,*,,,,,,
I00699,41,"Hematologic conditions",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",155,0,*,,,,,,
I00699,41,"Hematologic conditions",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",115,*,*,,,,,,
I00699,41,"Hematologic conditions",RVJ,"NORTH BRISTOL NHS TRUST",55,*,*,,,,,,
I00699,41,"Hematologic conditions",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,41,"Hematologic conditions",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",475,0,*,,,,,,
I00699,41,"Hematologic conditions",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",95,0,*,,,,,,
I00699,41,"Hematologic conditions",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",130,*,*,,,,,,
I00699,41,"Hematologic conditions",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",225,*,*,,,,,,
I00699,41,"Hematologic conditions",RM3,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",170,*,*,,,,,,
I00699,41,"Hematologic conditions",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",100,*,*,,,,,,
I00699,41,"Hematologic conditions",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",110,*,*,,,,,,
I00699,41,"Hematologic conditions",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",330,*,*,,,,,,
I00699,41,"Hematologic conditions",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",285,*,*,,,,,,
I00699,41,"Hematologic conditions",RHU,"PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST",165,*,*,,,,,,
I00699,41,"Hematologic conditions",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",125,*,*,,,,,,
I00699,41,"Hematologic conditions",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",105,*,*,,,,,,
I00699,41,"Hematologic conditions",RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",220,*,*,,,,,,
I00699,41,"Hematologic conditions",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",210,*,*,,,,,,
I00699,41,"Hematologic conditions",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",90,0,*,,,,,,
I00699,41,"Hematologic conditions",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",85,*,*,,,,,,
I00699,41,"Hematologic conditions",RNZ,"SALISBURY NHS FOUNDATION TRUST",55,0,*,,,,,,
I00699,41,"Hematologic conditions",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",400,*,*,,,,,,
I00699,41,"Hematologic conditions",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",175,*,*,,,,,,
I00699,41,"Hematologic conditions",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",75,*,*,,,,,,
I00699,41,"Hematologic conditions",RH5,"SOMERSET NHS FOUNDATION TRUST",75,*,*,,,,,,
I00699,41,"Hematologic conditions",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",115,*,*,,,,,,
I00699,41,"Hematologic conditions",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",235,0,*,,,,,,
I00699,41,"Hematologic conditions",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",75,*,*,,,,,,
I00699,41,"Hematologic conditions",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",60,*,*,,,,,,
I00699,41,"Hematologic conditions",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",320,*,*,,,,,,
I00699,41,"Hematologic conditions",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",45,*,*,,,,,,
I00699,41,"Hematologic conditions",RWJ,"STOCKPORT NHS FOUNDATION TRUST",95,*,*,,,,,,
I00699,41,"Hematologic conditions",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",80,0,*,,,,,,
I00699,41,"Hematologic conditions",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",70,*,*,,,,,,
I00699,41,"Hematologic conditions",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",70,*,*,,,,,,
I00699,41,"Hematologic conditions",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",180,0,*,,,,,,
I00699,41,"Hematologic conditions",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",225,*,*,,,,,,
I00699,41,"Hematologic conditions",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",110,0,*,,,,,,
I00699,41,"Hematologic conditions",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",55,0,*,,,,,,
I00699,41,"Hematologic conditions",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,41,"Hematologic conditions",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",385,0,*,,,,,,
I00699,41,"Hematologic conditions",RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",125,*,*,,,,,,
I00699,41,"Hematologic conditions",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",55,0,*,,,,,,
I00699,41,"Hematologic conditions",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",120,*,*,,,,,,
I00699,41,"Hematologic conditions",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",855,*,*,,,,,,
I00699,41,"Hematologic conditions",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",140,*,*,,,,,,
I00699,41,"Hematologic conditions",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",280,*,*,,,,,,
I00699,41,"Hematologic conditions",RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",200,*,*,,,,,,
I00699,41,"Hematologic conditions",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",225,*,*,,,,,,
I00699,41,"Hematologic conditions",R0D,"UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",170,*,*,,,,,,
I00699,41,"Hematologic conditions",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",205,*,*,,,,,,
I00699,41,"Hematologic conditions",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",250,*,*,,,,,,
I00699,41,"Hematologic conditions",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",75,0,*,,,,,,
I00699,41,"Hematologic conditions",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",210,*,*,,,,,,
I00699,41,"Hematologic conditions",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",115,0,*,,,,,,
I00699,41,"Hematologic conditions",RYR,"UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST",200,*,*,,,,,,
I00699,41,"Hematologic conditions",RBK,"WALSALL HEALTHCARE NHS TRUST",100,*,*,,,,,,
I00699,41,"Hematologic conditions",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",95,*,*,,,,,,
I00699,41,"Hematologic conditions",RWG,"WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST",120,*,*,,,,,,
I00699,41,"Hematologic conditions",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",55,0,*,,,,,,
I00699,41,"Hematologic conditions",RKE,"WHITTINGTON HEALTH NHS TRUST",350,0,*,,,,,,
I00699,41,"Hematologic conditions",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",100,*,*,,,,,,
