INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RH868,"MARDON NEURO-REHABILITATION CENTRE",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX2 4UD
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RH8K6,"NHS NIGHTINGALE HOSPITAL EXETER",*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX2 7JG
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RBZ12,"NORTH DEVON DISTRICT HOSPITAL",1.0344,2,26155,905,875.0000,0.8989,1.1088,0.8524,1.1732,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,EX31 4JB
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RH833,"OKEHAMPTON COMMUNITY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX20 1PN
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RH801,"ROYAL DEVON & EXETER HOSPITAL (WONFORD)",0.9382,2,62065,2080,2220.0000,0.9357,1.0674,0.8597,1.1633,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX2 5DW
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RH8G3,"SATELLITE RENAL DIALYSIS UNIT",*,*,30,*,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,EX31 3NJ
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RH879,"SOUTH DEVON RENAL UNIT",*,*,20,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TQ2 7JF
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RBZ99,"SOUTH MOLTON HOSPITAL",*,*,75,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX36 4DP
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RH875,"TAUNTON DIALYSIS CENTRE",*,*,45,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TA1 2DX
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RH853,"TIVERTON AND DISTRICT HOSPITAL",*,*,165,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX16 6NT
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RBZ98,"TORRINGTON HOSPITAL",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX38 7BJ
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",RH859,"VICTORIA HOSPITAL (SIDMOUTH)",*,*,10,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX10 8EW
I00699,RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,1265,*,10.0000,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",RAL26,"BARNET HOSPITAL",0.8629,2,52960,1080,1255.0000,0.9150,1.0904,0.8559,1.1683,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EN5 3DJ
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",RALC7,"CHASE FARM HOSPITAL",*,*,3405,0,10.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EN2 8JL
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",RALRA,"EDGWARE COMMUNITY HOSPITAL",*,*,320,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA8 0AD
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",RAL22,"FINCHLEY MEMORIAL HOSPITAL",*,*,15,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,N12 0JE
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",RAL80,"HADLEY WOOD HOSPITAL",*,*,345,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EN5 5TS
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",RALMV,"MOUNT VERNON HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",RAL01,"ROYAL FREE HOSPITAL",0.8188,3,43235,1095,1335.0000,0.9176,1.0875,0.8564,1.1676,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NW3 2QG
I00699,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",RALWH,"THE WHITTINGTON HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,N19 5NF
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",RTK02,"ASHFORD HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,TW15 3AA
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",RA219,"HASLEMERE HOSPITAL",*,*,250,*,15.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU27 2BJ
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",RA224,"MILFORD HOSPITAL",0.4815,3,425,20,35.0000,0.5695,1.6158,0.7033,1.4219,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU7 1UF
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",RA201,"ROYAL SURREY COUNTY HOSPITAL",0.7188,3,49295,1060,1470.0000,0.9214,1.0832,0.8572,1.1666,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU2 7XX
I00699,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",RTK01,"ST PETER'S HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,KT16 0PZ
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",RD102,"CHIPPENHAM HOSPITAL",*,*,185,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SN15 2AJ
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",NV302,"CIRCLE BATH HOSPITAL",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,PRIVATE,BA2 8SF
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",RD121,"FROME COMMUNITY HOSPITAL",*,*,290,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BA11 2FH
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",RD129,"PAULTON HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,BS39 7SB
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",RD115,"ROYAL NATIONAL HOSPITAL FOR RHEUMATIC DISEASES",*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,BA1 3NG
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",RD130,"ROYAL UNITED HOSPITAL",1.0329,2,57410,1780,1720.0000,0.9272,1.0767,0.8582,1.1652,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BA1 3NG
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",RD108,"TROWBRIDGE HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,BA14 8PH
I00699,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,105,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",RNZ02,"SALISBURY DISTRICT HOSPITAL",1.0766,2,34260,990,920.0000,0.9011,1.1062,0.8529,1.1725,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP2 8BJ
I00699,RNZ,"SALISBURY NHS FOUNDATION TRUST",RNZ78,"SALISBURY HOSPICE",2.3559,1,100,65,25.0000,0.5099,1.7465,0.6682,1.4966,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP2 8BJ
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",NT429,"BMI - THE PRIORY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,B5 7UG
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",RXK02,"CITY HOSPITAL",1.0102,2,30090,580,575.0000,0.8762,1.1356,0.8464,1.1815,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B18 7QH
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",RXK27,"LEASOWES INTERMEDIATE CARE CENTRE",*,*,10,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,B66 1JE
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",RXK10,"ROWLEY REGIS HOSPITAL",2.0945,1,220,30,15.0000,0.3761,2.1156,0.5840,1.7124,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B65 8DA
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",RXK01,"SANDWELL GENERAL HOSPITAL",1.0377,2,28055,1030,990.0000,0.9047,1.1021,0.8537,1.1714,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B71 4HJ
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",NT320,"SPIRE PARKWAY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,B91 2PP
I00699,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",NVC21,"WEST MIDLANDS HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,B63 2AH
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",NYW04,"ASPEN - CLAREMONT HOSPITAL",*,*,655,0,*,*,*,*,*,UNDETERMINED,ONE,PRIVATE,S10 5UB
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",RHQ8T,"BARLBOROUGH TREATMENT CENTRE",*,*,90,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S43 4XE
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",NT440,"BMI - THORNBURY HOSPITAL",*,*,350,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S10 3BR
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",NEY24,"BMI THORNBURY HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S10 3BR
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",RHQCC,"CHARLES CLIFFORD DENTAL HOSPITAL",*,*,*,0,*,*,*,*,*,DENTISTS,ONE,TRUST,S10 2SZ
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",RHQAA,"CLAREMONT HOSPITAL",*,*,20,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S10 5UB
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",RHQDR,"DONCASTER ROYAL INFIRMARY",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DN2 5LT
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",RHQNG,"NORTHERN GENERAL HOSPITAL",1.0590,2,48855,2460,2320.0000,0.9371,1.0658,0.8599,1.1630,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S5 7AU
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",NTX11,"ONE HEALTH GROUP CLINIC - THORNBURY",*,*,310,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S10 3BR
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",NEY01,"PIONEER HEALTHCARE LTD - CLAREMONT HOSPITAL",*,*,120,0,*,*,*,*,*,UNDETERMINED,ONE,PRIVATE,S10 5UB
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",RHQRT,"ROTHERHAM DISTRICT GENERAL HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,S60 2UD
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",RHQHH,"ROYAL HALLAMSHIRE HOSPITAL",0.7496,3,48910,345,460.0000,0.8621,1.1526,0.8422,1.1873,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S10 2JF
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",RHQAC,"THORNBURY HOSPITAL",*,*,255,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S10 3BR
I00699,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",RHQWP,"WESTON PARK HOSPITAL",0.7132,3,3975,225,315.0000,0.8343,1.1874,0.8329,1.2006,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S10 2SJ
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",RK5BC,"KING'S MILL HOSPITAL",0.9928,2,58700,1880,1895.0000,0.9305,1.0731,0.8588,1.1644,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NG17 4JL
I00699,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",RK5HP,"NEWARK HOSPITAL",*,*,600,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NG24 4DE
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5K6,"BRIDGWATER COMMUNITY HOSPITAL",1.3887,2,175,15,10.0000,0.3278,2.2862,0.5513,1.8138,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TA6 4GU
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5E1,"BROADWAY LOW SECURE SERVICE (ASH WARD)",*,*,10,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TA6 5LY
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5D9,"BROADWAY REHABILITATION SERVICE (WILLOW WARD)",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TA6 5LY
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5F4,"BURNHAM ON SEA WAR MEMORIAL HOSPITAL",1.1882,2,95,10,10.0000,0.2576,2.5884,0.5010,1.9958,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TA8 1ED
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5F9,"CREWKERNE HOSPITAL",*,*,85,10,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TA18 8BG
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5G3,"DENE BARTON COMMUNITY UNIT",*,*,20,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TA4 1DD
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5G5,"FROME COMMUNITY HOSPITAL",1.7530,1,195,30,20.0000,0.4287,1.9554,0.6180,1.6181,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BA11 2FH
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH576,"HOLFORD",*,*,50,*,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,TA2 7AZ
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5F5,"MINEHEAD COMMUNITY HOSPITAL",1.6880,2,90,20,10.0000,0.3226,2.3062,0.5477,1.8258,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TA24 6DF
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5A8,"MUSGROVE PARK HOSPITAL",1.0153,2,47065,1725,1700.0000,0.9267,1.0773,0.8582,1.1653,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TA1 5DA
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5Q3,"NUFFIELD NHS CONTRACT",*,*,50,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TA2 6AN
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH563,"PYRLAND",*,*,90,*,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,TA2 7AU
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH572,"ROWAN",*,*,220,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,BA20 2BX
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH536,"RYDON",*,*,295,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,TA2 7AZ
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5Q2,"SHEPTON MALLET TREATMENT CENTRE",*,*,15,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BA4 4LP
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5G1,"SOUTH PETHERTON HOSPITAL",0.7476,2,120,15,20.0000,0.4486,1.9003,0.6306,1.5858,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,TA13 5AR
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5H5,"ST ANDREWS",*,*,10,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,BA5 1TH
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5D8,"WESSEX HOUSE",*,*,75,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TA6 5LY
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5F8,"WEST MENDIP COMMUNITY HOSPITAL",0.6870,2,155,10,10.0000,0.3301,2.2773,0.5529,1.8085,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BA6 8JD
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5F6,"WILLITON HOSPITAL",1.7509,2,65,20,10.0000,0.3023,2.3874,0.5335,1.8745,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TA4 4RA
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5G2,"WINCANTON COMMUNITY HOSPITAL",1.0777,2,160,15,15.0000,0.3840,2.0901,0.5892,1.6973,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BA9 9DQ
I00699,RH5,"SOMERSET NHS FOUNDATION TRUST",RH5O4,"YEOVIL DISTRICT HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BA21 4AT
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",RTRDA,"DARLINGTON MEMORIAL HOSPITAL",*,*,290,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DL3 6HX
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",RTR03,"ECH - EAST CLEVELAND HOSPITAL",*,*,20,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TS12 2FF
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",RTD01,"FREEMAN HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE7 7DN
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",RTR45,"FRIARAGE HOSPITAL SITE",0.9941,2,7860,290,295.0000,0.8293,1.1938,0.8311,1.2032,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DL6 1JG
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",RTR07,"FRIARY HOSPITAL",1.8434,2,140,20,10.0000,0.3143,2.3385,0.5420,1.8451,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DL10 4UJ
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",RTR18,"REDCAR PRIMARY CARE HOSPITAL",*,*,*,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TS10 4NW
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",RTRAT,"THE JAMES COOK UNIVERSITY HOSPITAL",1.1266,2,70040,2140,1900.0000,0.9306,1.0730,0.8588,1.1644,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TS4 3BW
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",RTD02,"THE ROYAL VICTORIA INFIRMARY",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE1 4LP
I00699,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",RTRNT,"UNIVERSITY HOSPITAL OF NORTH TEES",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,TS19 8PE
I00699,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",R0B0Q,"SOUTH TYNESIDE DISTRICT HOSPITAL",1.0498,2,17390,840,800.0000,0.8943,1.1141,0.8512,1.1748,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NE34 0PL
I00699,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",R0B0U,"ST BENEDICT'S HOSPICE",11.1791,1,260,185,15.0000,0.4088,2.0133,0.6053,1.6520,HOSPICE SERVICES,ONE,TRUST,SR2 0NY
I00699,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",R0B0X,"SUNDERLAND EYE INFIRMARY",*,*,1405,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SR2 9HP
I00699,R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",R0B01,"SUNDERLAND ROYAL HOSPITAL",1.0980,2,57140,2030,1850.0000,0.9297,1.0740,0.8587,1.1646,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SR4 7TP
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",RJC04,"ELLEN BADGER HOSPITAL",*,*,10,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV36 4AX
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",RJC46,"LEAMINGTON SPA HOSPITAL",0.6407,2,160,10,10.0000,0.3457,2.2199,0.5636,1.7743,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV34 6SR
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",RJC03,"STRATFORD HOSPITAL",*,*,45,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV37 6NX
I00699,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",RJC02,"WARWICK HOSPITAL",1.0012,2,39940,1225,1225.0000,0.9139,1.0916,0.8557,1.1686,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV34 5BW
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",RVY02,"ORMSKIRK & DISTRICT GENERAL HOSPITAL",*,*,10705,*,10.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,L39 2AZ
I00699,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",RVY01,"SOUTHPORT & FORMBY DISTRICT GENERAL HOSPITAL",1.0288,2,23075,1215,1180.0000,0.9124,1.0933,0.8554,1.1690,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR8 6PN
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RJ765,"ST GEORGE'S AT NELSON HEALTH CENTRE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SW20 8DA
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RJ731,"ST GEORGES AT QUEEN MARY'S HOSPITAL",*,*,150,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SW15 5PN
I00699,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RJ701,"ST GEORGE'S HOSPITAL (TOOTING)",0.9123,2,64045,1530,1680.0000,0.9263,1.0777,0.8581,1.1654,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SW17 0QT
