INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,RBN52,ORMSKIRK AND DISTRICT GENERAL HOSPITAL,*,*,75,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,L39 2AZ
I00699,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,RBN02,ST HELENS HOSPITAL,*,*,320,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WA9 3DA
I00699,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,RBN01,WHISTON HOSPITAL,1.0077,2,79965,2260,2245,0.936,1.067,0.8476,1.1798,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,L35 5DR
I00699,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,.,NOT PROVIDED,*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWJ,STOCKPORT NHS FOUNDATION TRUST,RWJ09,STEPPING HILL HOSPITAL,0.9779,2,51855,1735,1775,0.9283,1.0755,0.8465,1.1814,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SK2 7JE
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,RTP02,CRAWLEY HOSPITAL,*,*,85,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH11 7DH
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,RTP04,EAST SURREY HOSPITAL,0.9758,2,50000,1710,1755,0.9278,1.076,0.8464,1.1815,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH1 5RH
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,RJ100,GUY'S AND ST THOMAS' HOSPITALS,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 9RT
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,RTP23,HORSHAM HOSPITAL,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH12 2DR
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,NVC11,NORTH DOWNS HOSPITAL,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,CR3 6DP
I00699,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,.,NOT PROVIDED,*,*,20,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,RMP01,TAMESIDE GENERAL HOSPITAL,1.0672,2,36215,1360,1275,0.9156,1.0897,0.8443,1.1844,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,OL6 9RW
I00699,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,RNA01,RUSSELLS HALL HOSPITAL,1.1207,2,68875,2310,2060,0.9333,1.0699,0.8472,1.1803,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DY1 2HQ
I00699,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,RAS01,HILLINGDON HOSPITAL,0.9254,2,35165,790,855,0.8975,1.1104,0.8407,1.1896,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,UB8 3NN
I00699,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,RAS02,MOUNT VERNON HOSPITAL SITE,*,*,905,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTD03,CAMPUS FOR AGEING AND VITALITY,*,*,40,*,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,NE4 6BE
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTD01,FREEMAN HOSPITAL,0.781,3,20885,410,525,0.8707,1.1422,0.8341,1.199,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE7 7DN
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTD04,NEWCASTLE DENTAL HOSPITAL,*,*,15,0,*,*,*,*,*,DENTISTS,ONE,TRUST,NE2 4AZ
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTD13,NEWCASTLE HOSPITALS @ CRAMLINGTON,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,NE23 6UT
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTD06,NORTHERN CENTRE FOR CANCER CARE,0.8376,2,4130,195,235,0.8105,1.2183,0.8148,1.2273,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NE7 7DN
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTDAK,QUEEN ELIZABETH HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE9 6SX
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,U1J5G,SPAMEDICA NEWCASTLE,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,NE11 0XA
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,I0O4Z,SPAMEDICA TEESIDE,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TS17 6AJ
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTDAX,SPIRE WASHINGTON HOSPITAL,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,NE38 9JZ
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTDCT,SUNDERLAND ROYAL HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SR4 7TP
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTD08,THE NEWCASTLE FERTILITY CENTRE,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,NE1 3BZ
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTD02,THE ROYAL VICTORIA INFIRMARY,0.9608,2,79205,1940,2020,0.9327,1.0707,0.8471,1.1805,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE1 4LP
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTDCH,WEST CUMBERLAND INFIRMARY,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CA28 8JG
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,RTD00,NOT PROVIDED,*,*,45,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,RQWG0,PRINCESS ALEXANDRA HOSPITAL,1.076,2,39780,1230,1140,0.911,1.0949,0.8434,1.1856,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM20 1QX
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",RCX66,NORTH CAMBRIDGESHIRE HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PE13 3AB
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",RCX70,THE QUEEN ELIZABETH HOSPITAL,1.0231,2,41175,1395,1360,0.9183,1.0866,0.8448,1.1837,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,PE30 4ET
I00699,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,RFRDR,DONCASTER & BASSETLAW HOSPITALS,*,*,565,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DN2 5LT
I00699,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,RFRPA,ROTHERHAM DISTRICT GENERAL HOSPITAL,1.0764,2,44120,1345,1250,0.9148,1.0906,0.8442,1.1846,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,S60 2UD
I00699,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,RL4TC,CANNOCK CHASE HOSPITAL,*,*,1795,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WS11 5XY
I00699,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,RL403,NEW CROSS HOSPITAL,0.9008,2,96595,2305,2555,0.94,1.0626,0.8481,1.179,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WV10 0QP
I00699,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,RL408,NUFFIELD HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,WV6 8LE
I00699,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,RL4CD,WEST PARK HOSPITAL,*,*,25,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,WV1 4PW
I00699,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,RXWAX,DONNINGTON MEDICAL PRACTICE,*,*,*,0,*,*,*,*,*,GP PRACTICES,ONE,TRUST,TF2 8EA
I00699,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,RXWGM,MARYSVILLE MEDICAL PRACTICE,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SY3 7QR
I00699,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,RXWAS,ROYAL SHREWSBURY HOSPITAL,0.9645,2,28145,1335,1385,0.919,1.0859,0.8449,1.1836,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SY3 8XQ
I00699,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,I1Z8O,ROYAL SHREWSBURY HOSPITAL ELECTIVE SURGICAL HUB,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SY3 8XQ
I00699,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,RXWFC,SHROPSHIRE AND MID WALES FERTILITY CENTRE,*,*,15,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,SY1 4RQ
I00699,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,M4B6F,SOUTH WEST LONDON ELECTIVE ORTHOPAEDIC CENTRE,*,*,35,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,KT18 7EG
I00699,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,RXWAT,THE PRINCESS ROYAL HOSPITAL,1.0045,2,26970,995,990,0.9046,1.1022,0.8422,1.1874,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TF1 6TF
I00699,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,RXWMT,NOT PROVIDED,0.9249,2,9485,10,10,0.3349,2.2596,0.5541,1.8048,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,RA959,TEIGNMOUTH HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TQ14 9BQ
I00699,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,RA901,TORBAY HOSPITAL,1.018,2,35780,1605,1575,0.924,1.0803,0.8458,1.1824,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TQ2 7AA
I00699,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,RWDAA,COUNTY HOSPITAL LOUTH,*,*,50,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LN11 0EU
I00699,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,RWDLP,GRANTHAM & DISTRICT HOSPITAL,0.7763,3,5405,185,240,0.8122,1.2162,0.8154,1.2264,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NG31 8DG
I00699,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,RWDDA,LINCOLN COUNTY HOSPITAL,1.0479,2,38570,1535,1465,0.9212,1.0834,0.8453,1.183,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LN2 5QY
I00699,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,RWDLA,PILGRIM HOSPITAL,1.049,2,28915,1365,1305,0.9166,1.0886,0.8445,1.1842,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PE21 9QS
I00699,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,RRVRH,HOSPITAL FOR TROPICAL DISEASES,*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WC1E 6JD
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,RRVNC,NAT HOSP FOR NEURLGY & NEUROSC. CHALFONT,*,*,355,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL9 0RJ
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,RRVNQ,NATIONAL HOSPITAL FOR NEUROLOGY & NEUROSURGERY - QUEEN SQUARE,0.4311,3,12695,130,305,0.8321,1.1903,0.8223,1.2161,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WC1N 3BG
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,RRVCL,NHNN - CLEVELAND STREET,*,*,130,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W1T 4AJ
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,RRVP5,ROYAL NATIONAL ENT AND EASTMAN DENTAL HOSPITALS,*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,WC1E 6DG
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,RRVRN,"ROYAL NATIONAL THROAT, NOSE & EAR HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WC1X 8DA
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,RRV30,UCH AT WESTMORLAND STREET,0.5472,3,3995,20,40,0.5742,1.6063,0.7015,1.4256,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W1G 8PH
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,RRVCC,UCH MACMILLAN CANCER CENTRE,0.6394,3,4720,40,60,0.6465,1.4694,0.7405,1.3504,UNDETERMINED,ONE,TRUST,WC1E 6AG
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,RRV03,UNIVERSITY COLLEGE HOSPITAL,0.8712,2,39245,505,580,0.8767,1.135,0.8356,1.1967,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NW1 2BU
I00699,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,.,NOT PROVIDED,0.9842,2,11190,285,290,0.8282,1.1952,0.821,1.218,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NT433,BMI - SARUM ROAD HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SO22 5HA
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,RNZ55,BOURNEMOUTH NUFFIELD HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BH1 1RW
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,RHM08,BURSLEDON HOUSE,*,*,20,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SO16 6YD
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,RHM04,COUNTESS MOUNTBATTEN HOUSE,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO30 3JB
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,RHM38,LYMINGTON HOSPITAL (PERIPHERAL CLINIC),*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO41 8QD
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,L6Q2F,LYMINGTON HOSPITAL ELECTIVE SURGICAL HUB,*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO41 8QD
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NT729,LYMINGTON NEW FOREST HOSPITAL,*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,PRIVATE,SO41 8QD
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,RHM14,NORTH HAMPSHIRE HOSPITAL (PERIPHERAL CLINIC),*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",*,*,190,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SO53 2DW
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,*,*,120,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SO14 0YG
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,RHM12,PRINCESS ANNE HOSPITAL,1.0902,2,14375,30,25,0.5057,1.7561,0.6621,1.5104,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO16 5YA
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,RHM18,QUEEN ALEXANDRA HOSPITAL PERIPHERAL CLINIC,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO6 3LY
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,RHM01,SOUTHAMPTON GENERAL HOSPITAL,0.8165,3,73405,2490,3050,0.945,1.0572,0.8488,1.1782,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO16 6YD
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NT304,SPIRE SOUTHAMPTON HOSPITAL,*,*,505,*,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,SO16 6UY
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,RHMH1,SPIRE SOUTHAMPTON HOSPITAL,*,*,175,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,SO16 6UY
I00699,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Z2H8F,BURCOT HALL HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,B60 1LY
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Q1Y1M,CIRCLE HEALTH,*,*,50,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,B5 7TR
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,RRK98,GOOD HOPE HOSPITAL,0.9977,2,48410,1515,1520,0.9226,1.0818,0.8455,1.1827,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B75 7RR
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,RRK97,HEARTLANDS HOSPITAL,0.9985,2,78950,2135,2140,0.9345,1.0686,0.8474,1.1801,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B9 5SS
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,RRK02,QUEEN ELIZABETH HOSPITAL,0.4072,3,2205,15,35,0.5544,1.6473,0.6903,1.4486,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,B15 2TH
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,RRK15,QUEEN ELIZABETH HOSPITAL BIRMINGHAM,0.9709,2,62725,2535,2610,0.9406,1.062,0.8482,1.1789,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B15 2WB
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,RRKED,ROYAL ORTHOPAEDIC HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,B31 2AP
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,RRK99,SOLIHULL HOSPITAL,0.4727,3,4470,10,20,0.4376,1.9304,0.6207,1.611,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B91 2JL
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,RRK64,THE EDGBASTON HOSPITAL,*,*,110,*,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,B15 2QQ
I00699,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,RRK94,THE NORMAN POWER CENTRE,*,*,20,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,B16 8JJ
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,RA708,BRISTOL EYE HOSPITAL,*,*,1645,*,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BS1 2LX
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,RA710,BRISTOL HAEMATOLOGY & ONCOLOGY CENTRE,0.8274,2,3925,230,275,0.8245,1.2,0.8198,1.2199,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,BS2 8ED
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,RA723,BRISTOL ROYAL HOSPITAL FOR CHILDREN,1.1773,2,13475,30,25,0.51,1.7462,0.6646,1.5047,UNDETERMINED,ONE,TRUST,BS2 8BJ
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,RA701,BRISTOL ROYAL INFIRMARY,0.987,2,35105,1265,1280,0.9159,1.0894,0.8444,1.1843,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS2 8HW
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,RA773,SOUTH BRISTOL COMMUNITY HOSPITAL,*,*,45,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS14 0DE
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,RA707,ST MICHAEL'S HOSPITAL,1.3086,2,22200,50,35,0.5661,1.6228,0.6969,1.4348,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,BS2 8EG
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,RA7PH,UH BRISTOL PRIVATE HOSPITALS (NHS PROVIDED BEDS),*,*,455,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS2 8HW
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,RA709,UNIVERSITY OF BRISTOL DENTAL HOSPITAL,*,*,10,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BS1 2LY
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,RA7C2,WESTON GENERAL HOSPITAL,0.9875,2,12680,750,760,0.8916,1.1173,0.8393,1.1914,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BS23 4TQ
I00699,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
